city,district_ar,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price,details_ar,details
Jeddah,حي طيبة,Taiba neighborhood,East,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000,"للايجار فيلا دبلكس منفصلة مخطط الرحيلي_مدينة_طيبة_قريب من طريق المدينة_Jeddah
المساحة: 312 متر
شارع: 16م
واجهة : شرقية
يوجد غرفة سائق بحمام
يوجد غرفة خادمة
جوش
نوافذ شتر
❁تتكون الفيلا من دورين وملحق
✿الدور الارضي
-مجلسين رجال ونساء بمدخلين ، مجلط ،صالة ...","Separate duplex villa for rent, Al-Rahili scheme_Taybah_City_close to Medina Road_Jeddah
Area: 312 meters
Street: 16m
Facade: eastern
There is a driver's room with a bathroom
There is a maid's room
Josh
Shutter windows
❁The villa consists of two floors and an annex
✿Ground floor
-Two sitting rooms for men and women with two entrances, a cloakroom, a hall..."
Jeddah,حي المحمدية,Muhammadiyah neighborhood,East,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000,"فيلا للإيجار  خلف شركة المياة حي المحمدية_مدينة Jeddah
●التفاصيل :
الموقع : حي المحمدية
مساحة الارض : 375 م
مساحة المباني : 500 م
شارع : 16 م
●المواصفات :
تتكون الفيلا من دورين وملحق
• الدور الارضي : 
يتكون من صالونين الاول يستوعب 15 شخص. والاخر صالون ك...","Villa for rent behind the water company, Al-Muhammadiyah district, Jeddah city
●Details:
Location: Mohammedia district
Land area: 375 m
Building area: 500 m
Street: 16 m
●Specifications:
The villa consists of two floors and an annex
• Ground floor: 
It consists of two salons, the first of which accommodates 15 people. And the other is a salon..."
Jeddah,حي المحمدية,Muhammadiyah neighborhood,North,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000,"فيلا اداريه مكونه من ٣ غرف نوم دورين وملحق موقف سياره 
غرفه حارس مقسمه غرف","An administrative villa consisting of 3 bedrooms, two floors, and an attached parking lot 
Guard room divided into rooms"
Jeddah,حي الزمرد,Emerald neighborhood,North,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000,"فله للايجار في ابحر الشماليه نظام ادوار
الدور الارضي عباره عن مجلس رجال وصاله ومطبخ ودورتين مياه غرفتين نوم الدور الثاني اربع غرف نوم وصاله ومطبخ وثلاث دورات مياه الملحق عباره عن مجلس وصاله غرفة شغاله دورتين مياه    مطلوب ٥٥الف","Villa for rent in North Obhur, floors system
The ground floor is a men's lounge, a hall, a kitchen, two bathrooms, and two bedrooms. The second floor consists of four bedrooms, a hall, a kitchen, and three bathrooms. The annex is a lounge, a maid's room, and two bathrooms. Asking 55,000."
Jeddah,حي الياقوت,Al-Yaqout neighborhood,East,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000,فلل للايجار في ابحر الشماليه مخطط الياقوت دورين وملحق خمسه غرف وثلاث صالات ومطبخ خمس دورات مياه مطلوب ٥٠الف,"Villas for rent in North Obhur, Al-Yaqout scheme, two floors, an annex, five rooms, three halls, a kitchen, and five bathrooms. Asking 50,000."
Jeddah,حي البساتين,Al-Basateen District,South,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000,"فيلا في حي البساتين دوبلكس
مكونه من اربعه غرف نوم ووحده منهم ماستر 
مجلسين رجال وحريم بس الحمامات وصاله ومطبخ 
موقف سيارة غرفه حارس 
ملحق غرفه خادمه غرفه غسيل بداخل الحمام وسطح،،","Duplex villa in Al-Basateen neighborhood
It consists of four bedrooms, one of them a master bedroom 
Two rooms for men and women, but bathrooms, a hall and a kitchen 
Car parking, guard room 
Attached maid's room, laundry room inside the bathroom and roof,,"
Jeddah,حي الزهراء,Al-Zahraa neighborhood,South,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000,"فيلا للايجار بحى الزهراء مكيفات ومطبخ راكب 
6 غرف نوم ويوجد مسبح","Villa for rent in Al-Zahraa district, air conditioning and fitted kitchen 
6 bedrooms and there is a swimming pool"
Jeddah,حي بريمان,Breman neighborhood,South,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000,فلة روف مكونه من٩غرف و٧حمامات وسطح مرة كبير ونقبل٤٥الف نقبل علي ٣دفعات شامله الميه والصرف علي صاحب العمارة وتبعدعن المطارالجديد٥دقايق للتواصل علي الرقم٠٥٦٧٩٤٧٥٨٥ وشاهد باقي عروضنا👇🏻👇🏻👇🏻,"A roof villa consisting of 9 rooms, 7 bathrooms, and a large rooftop. We accept 45 thousand. We accept in 3 payments, including water and sewerage, from the owner of the building. It is 5 minutes away from the new airport. Contact the number 0567947585 and see the rest of our offers 👇🏻👇🏻👇🏻"
Jeddah,حي الزمرد,Emerald neighborhood,West,300,0,5,4,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000,"فيلا للايجار السنوي  في شاطىء البردايس 

6 غرف نوم 
5 دورة مياه 
مسبح مشترك 
صالون كبير 
اطلاله على البحر مباشرة","Villa for annual rent in Paradise Beach 

6 bedrooms 
5 bathroom 
Shared swimming pool 
Big salon 
Direct views of the sea"
Jeddah,حي الشاطئ,Beach neighborhood,North,300,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000,,#VALUE!
Jeddah,حي البساتين,Al-Basateen District,East,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000,فيلا  للإيجار تنفع مكتب محاما او سكني مباشره على طريق المدينة,"Villa for rent, suitable for a law or residential office, directly on the city road"
Jeddah,حي الياقوت,Al-Yaqout neighborhood,West,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000,فيلا للايجار بحى الياقوت مكيفات ومصعد ومطبخ راكب فيلا مفصوله,"Villa for rent in Al-Yaqout district, air conditioning, elevator and fitted kitchen. Detached villa"
Jeddah,حي الروضة,Al-Rawda neighborhood,East,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000,"مجمع ديار الروضة السكني يوفر لك جميع الخدمات والمرافق التي تحتاجها العائلة الصغيرة
-مسبح للكبار والصغار 
-نادي رياضي
-جلسات خاصة بالعوائل داخلية
-جلسات خاصة للعوائل خارجية
-كاميرات وامن ٢٤ ساعة 
-موقف خاص لكل وحدة سكنية خارجية","Diyar Al Rawda residential complex provides you with all the services and facilities that a small family needs
-A swimming pool for adults and children 
-sports club
-Internal family sessions
-Private sessions for families outside
- Cameras and 24-hour security 
-Private parking for each external residential unit"
Jeddah,حي الروضة,Al-Rawda neighborhood,Southern West,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000,"فيلا للايجار في حي الروضه
مكونه من اربعه غرف نوم بس الحمامات وواحده ماستر مطبخ سيرفيس وصاله معيشه 
الدور الارضي 
مجلسين رجال ومجلس حريم حمامين وصاله مسبح مطبخ راكب
الملحق 
غرفه خادمه غرفه غسيل وسطح","Villa for rent in Al Rawda district
It consists of four bedrooms, including bathrooms, one master, a service kitchen, and a living hall 
ground floor 
Two men's sitting rooms and a women's sitting room, two bathrooms, a living room, a swimming pool, and a fitted kitchen
Appendix 
Maid's room, laundry room and deck"
Jeddah,حي الشاطئ,Beach neighborhood,Northern East,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000,"فلل فندقيه فاخره للايجار الشهري والسنوي بجانب الردسي مول وتبعد ٢٠٠ م عن الكورنيش
الفيلا دورين مكونه من ٣ غرف نوم وصالتين و ٤ حمامات ومطبخ كيير وغرفة خادمه 
نادي صحي متكامل للموقع كامل
الايجار الشهري / ٢٥٠٠٠ الف مع الخدمات بدون كهرباء
الايجار السنوي /...","Luxury hotel villas for monthly and annual rent next to Red Sea Mall, 200 meters from the Corniche
The villa consists of two floors, consisting of 3 bedrooms, 2 living rooms, 4 bathrooms, a nice kitchen, and a maid’s room 
An integrated health club for the entire site
Monthly rent: 25,000 thousand, with services, without electricity
Annual rent/..."
Jeddah,حي طيبة,Taiba neighborhood,North,600,3,5,5,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000,"‏فيلا فاخره كبيره للايجار بحي طيبه
مساحة مباني 600 متر
 ( خلف قاعة الاسطورة)  دورين و ملحق
 الدور الاول  3 مجالس ومطبخ
الدور الثاني  4 غرف نوم بحماماتها
والملحق غرفتين نوم وحمام
 عمرها 3 سنوات  
الايجار مطلوب ايجار سنويا 38.000","A large luxury villa for rent in the Taiba neighborhood
Building area 600 square metres
 (Behind the Legend Hall), two floors and an annex
 The first floor has 3 sitting rooms and a kitchen
The second floor has 4 bedrooms with their bathrooms
The annex has two bedrooms and a bathroom
 She is 3 years old  
Rent: Required annual rent of 38,000"
Jeddah,حي الروضة,Al-Rawda neighborhood,East,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000,"مجمع ديار الروضة السكني يوفر لك جميع الخدمات والمرافق التي تحتاجها العائلة الصغيرة
-مسبح للكبار والصغار 
-نادي رياضي
-جلسات خاصة بالعوائل داخلية
-جلسات خاصة للعوائل خارجية
-كاميرات وامن ٢٤ ساعة 
-موقف خاص لكل وحدة سكنية خارجية","Diyar Al Rawda residential complex provides you with all the services and facilities that a small family needs
-A swimming pool for adults and children 
-sports club
-Internal family sessions
-Private sessions for families outside
- Cameras and 24-hour security 
-Private parking for each external residential unit"
Jeddah,حي طيبة,Taiba neighborhood,East,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000,"للايجار فيلا دبلكس منفصلة مخطط الرحيلي_مدينة_طيبة_قريب من طريق المدينة_Jeddah
المساحة: 312 متر
شارع: 16م
واجهة : شرقية
يوجد غرفة سائق بحمام
يوجد غرفة خادمة
جوش
نوافذ شتر
❁تتكون الفيلا من دورين وملحق
✿الدور الارضي
-مجلسين رجال ونساء بمدخلين ، مجلط ،صالة ...","Separate duplex villa for rent, Al-Rahili scheme_Taybah_City_close to Medina Road_Jeddah
Area: 312 meters
Street: 16m
Facade: eastern
There is a driver's room with a bathroom
There is a maid's room
Josh
Shutter windows
❁The villa consists of two floors and an annex
✿Ground floor
-Two sitting rooms for men and women with two entrances, a cloakroom, a hall..."
Jeddah,حي المحمدية,Muhammadiyah neighborhood,East,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000,"فيلا للإيجار  خلف شركة المياة حي المحمدية_مدينة Jeddah
●التفاصيل :
الموقع : حي المحمدية
مساحة الارض : 375 م
مساحة المباني : 500 م
شارع : 16 م
●المواصفات :
تتكون الفيلا من دورين وملحق
• الدور الارضي : 
يتكون من صالونين الاول يستوعب 15 شخص. والاخر صالون ك...","Villa for rent behind the water company, Al-Muhammadiyah district, Jeddah city
●Details:
Location: Mohammedia district
Land area: 375 m
Building area: 500 m
Street: 16 m
●Specifications:
The villa consists of two floors and an annex
• Ground floor: 
It consists of two salons, the first of which accommodates 15 people. And the other is a salon..."
Jeddah,حي المحمدية,Muhammadiyah neighborhood,North,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000,"فيلا اداريه مكونه من ٣ غرف نوم دورين وملحق موقف سياره 
غرفه حارس مقسمه غرف","An administrative villa consisting of 3 bedrooms, two floors, and an attached parking lot 
Guard room divided into rooms"
Jeddah,حي الزمرد,Emerald neighborhood,North,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000,"فله للايجار في ابحر الشماليه نظام ادوار
الدور الارضي عباره عن مجلس رجال وصاله ومطبخ ودورتين مياه غرفتين نوم الدور الثاني اربع غرف نوم وصاله ومطبخ وثلاث دورات مياه الملحق عباره عن مجلس وصاله غرفة شغاله دورتين مياه    مطلوب ٥٥الف","Villa for rent in North Obhur, floors system
The ground floor is a men's lounge, a hall, a kitchen, two bathrooms, and two bedrooms. The second floor consists of four bedrooms, a hall, a kitchen, and three bathrooms. The annex is a lounge, a maid's room, and two bathrooms. Asking 55,000."
Jeddah,حي الياقوت,Al-Yaqout neighborhood,East,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000,فلل للايجار في ابحر الشماليه مخطط الياقوت دورين وملحق خمسه غرف وثلاث صالات ومطبخ خمس دورات مياه مطلوب ٥٠الف,"Villas for rent in North Obhur, Al-Yaqout scheme, two floors, an annex, five rooms, three halls, a kitchen, and five bathrooms. Asking 50,000."
Jeddah,حي البساتين,Al-Basateen District,South,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000,"فيلا في حي البساتين دوبلكس
مكونه من اربعه غرف نوم ووحده منهم ماستر 
مجلسين رجال وحريم بس الحمامات وصاله ومطبخ 
موقف سيارة غرفه حارس 
ملحق غرفه خادمه غرفه غسيل بداخل الحمام وسطح،،","Duplex villa in Al-Basateen neighborhood
It consists of four bedrooms, one of them a master bedroom 
Two rooms for men and women, but bathrooms, a hall and a kitchen 
Car parking, guard room 
Attached maid's room, laundry room inside the bathroom and roof,,"
